#      face_x        face_y        face_z
     0.494951      0.993549       1.05129
     0.505049      0.993549       1.05129
     0.611654      0.954696       1.04578
     0.795388      0.961169       1.01189
         0.91      0.958962       1.04372
         0.91      0.993563       1.04394
         0.31       1.04375       1.00625
     0.311259       1.04504       1.04322
     0.495545       1.00338       1.05397
     0.911636       1.00415       1.04547
         0.91       1.04389       1.04422
         0.31       1.09334        1.0063
     0.311571       1.05605       1.04371
         0.31       1.09375       1.04375
     0.612715       1.09272        1.0029
         0.91       1.09403       1.00684
     0.910413       1.05648       1.04388
         0.91       1.09375       1.04375
         0.31       1.10617       1.04382
         0.61       1.14395       1.00615
         0.91       1.14375       1.00626
         0.91       1.10625       1.04375
     0.910418       1.14286       1.04382
         0.91       1.15607       1.04328
         0.39      0.644256       1.05626
         0.39      0.644484       1.09301
         0.69      0.644472       1.05573
         0.39      0.656292       1.05625
     0.389762      0.694205       1.05659
         0.39       0.65639        1.0932
         0.39      0.693788       1.09369
         0.69       0.65639       1.05611
         0.85      0.693238       1.05528
     0.858247      0.703861       1.09157
         0.39      0.706219       1.05631
         0.39      0.706254       1.09375
         0.39      0.743748       1.09376
     0.494999      0.743143       1.06621
     0.505001      0.743143       1.06621
         0.85      0.743747       1.05624
      0.85189      0.708755       1.09232
     0.851069      0.743298       1.09309
         0.39      0.756252       1.09376
      0.38954      0.793689       1.09384
     0.794874      0.797731       1.09514
         0.85      0.793748       1.05625
     0.805126      0.797731       1.09514
         0.85      0.793737       1.09124
     0.856761      0.753637        1.0909
     0.388306      0.809145       1.05792
         0.39      0.843253       1.05627
      0.38954      0.806201       1.09368
         0.39      0.843182       1.09364
     0.851119      0.805351       1.09151
     0.856917      0.840027       1.05396
     0.312675      0.895478       1.05955
     0.311443      0.856972       1.09371
         0.31      0.893664       1.09373
     0.388578      0.854749       1.05565
     0.387365      0.854625       1.09348
         0.69       0.85919       1.05923
     0.688614      0.858072       1.09433
         0.69      0.893427       1.09393
     0.794812      0.890594       1.09075
     0.805188      0.890594       1.09075
         0.31      0.905581       1.09353
     0.495266      0.914339       1.05852
         0.61      0.943752       1.05695
         0.61      0.943762       1.09376
      0.68858      0.905542       1.09372
     0.795296      0.947955       1.05185
         0.61      0.956177        1.0938
     0.612685      0.993495       1.09534
     0.795575       1.00404       1.09008
     0.804425       1.00404       1.09008
         0.91      0.993718       1.05631
         0.91      0.993875       1.09318
      0.44357       1.03802       1.05709
      0.61386       1.00395       1.09593
     0.613785       1.04547       1.09552
         0.91       1.04376       1.05629
     0.910482       1.00632       1.09329
         0.91        1.0438       1.09367
         0.31       1.09375       1.05625
         0.31       1.05905       1.09327
     0.310227       1.09363       1.09359
     0.443274       1.05857       1.05345
     0.611499       1.05542       1.09539
         0.91       1.09375       1.05625
         0.91       1.05625       1.09373
     0.310229       1.10621       1.09365
     0.310007       1.14346       1.09399
     0.611347       1.14602       1.05636
     0.612731        1.1066       1.09591
     0.912571        1.1065       1.09144
     0.310124       1.15526       1.09414
     0.611487       1.19435       1.05755
     0.612299       1.15714       1.09169
         0.61       1.19384       1.09319
         0.61       1.20624       1.09325
     0.612828       1.24156       1.09234
     0.688552      0.594481       1.14358
         0.39       0.64546         1.103
     0.687447      0.645326       1.10794
         0.69      0.606618       1.14405
         0.69       0.64359       1.14344
     0.388581      0.657655       1.10437
     0.388768      0.692729       1.10657
     0.688382      0.656642       1.10669
         0.69      0.655989       1.14316
     0.688216      0.693428       1.14421
         0.39       0.70632       1.10617
     0.389759      0.743547       1.10625
     0.387426       0.74674       1.14157
     0.495477      0.714997       1.14531
     0.504523      0.714997       1.14531
         0.69      0.706047       1.14432
         0.39       0.75625       1.10625
     0.389358      0.793769       1.10614
         0.39      0.756703       1.14293
     0.688376      0.755529        1.1441
      0.68953      0.793761       1.14408
     0.794813       0.79714       1.14701
     0.805187       0.79714       1.14701
     0.311585      0.846096       1.10696
     0.389353       0.80627       1.10612
         0.39      0.842957       1.10574
         0.69      0.843759       1.14377
         0.31      0.893586       1.10622
     0.311723      0.859122       1.14328
         0.31      0.893746       1.14375
     0.387336      0.852883       1.10443
     0.687516       0.85649       1.10728
         0.69      0.893638        1.1063
         0.69      0.856247       1.14375
     0.688799      0.893476       1.14221
     0.795059      0.887212       1.14391
     0.804941      0.887212       1.14391
         0.31      0.906176       1.14382
         0.61      0.943757       1.10625
         0.69      0.905548        1.1065
     0.688495      0.906958       1.14247
         0.61      0.993443       1.10677
     0.611552      0.956766       1.14324
         0.61       0.99375       1.14375
         0.91      0.994067       1.10343
     0.611457       1.04374       1.10597
         0.61       1.00625       1.14375
         0.61       1.04375       1.14375
     0.911283        1.0428       1.10676
         0.31       1.09418       1.14368
     0.612612       1.09507       1.10817
         0.61       1.05625       1.14375
         0.61       1.09375       1.14375
     0.310001       1.14341       1.10609
         0.31        1.1061       1.14345
         0.61       1.10622       1.14374
     0.795409       1.10365       1.13553
     0.804591       1.10365       1.13553
     0.612637       1.19411       1.10399
         0.69      0.594691       1.15578
         0.69      0.606455       1.15574
     0.688551      0.644183       1.15602
     0.687406      0.655306       1.15445
     0.687503      0.693171       1.15623
     0.495246      0.714451       1.15459
         0.69      0.706445       1.15626
     0.688565      0.706779         1.194
         0.69      0.743748       1.19374
     0.388384      0.756613       1.15392
     0.689354      0.756142       1.15613
         0.69       0.79375       1.15627
     0.689604      0.756026       1.19366
         0.69      0.793775       1.19365
     0.795046      0.793911       1.18698
     0.804954      0.793911       1.18698
      0.68976      0.806308       1.15624
         0.69       0.84375       1.15625
         0.69      0.806188       1.19366
     0.688679      0.843752       1.19273
     0.795061      0.805904       1.18836
     0.804939      0.805904       1.18836
         0.31       0.89375       1.15625
         0.31      0.859016       1.19317
         0.31      0.893827       1.19352
         0.69      0.856231       1.15624
         0.69       0.85642       1.19307
       0.7946      0.885624        1.1536
       0.8054      0.885624        1.1536
         0.31      0.906288       1.19369
         0.31      0.943748       1.19376
